index,actual,predicted,probability,cumulative_pos,cost,revenue,profit
5037,0.0,0.0,0.0,800,20148,12000,-8148
5038,0.0,0.0,0.0,800,20152,12000,-8152
5039,0.0,0.0,0.0,800,20156,12000,-8156
5040,0.0,0.0,0.0,800,20160,12000,-8160
5041,0.0,0.0,0.0,800,20164,12000,-8164
5042,0.0,0.0,0.0,800,20168,12000,-8168
5043,0.0,0.0,0.0,800,20172,12000,-8172
5044,0.0,0.0,0.0,800,20176,12000,-8176
5045,0.0,0.0,0.0,800,20180,12000,-8180
5046,0.0,0.0,0.0,800,20184,12000,-8184
5047,0.0,0.0,0.0,800,20188,12000,-8188
5048,0.0,0.0,0.0,800,20192,12000,-8192
5049,1.0,1.0,0.6666666666666666,801,20196,12015,-8181
5050,0.0,0.0,0.0,801,20200,12015,-8185
5051,0.0,0.0,0.0,801,20204,12015,-8189
5052,1.0,0.0,0.5,802,20208,12030,-8178
5053,0.0,0.0,0.0,802,20212,12030,-8182
5054,0.0,0.0,0.0,802,20216,12030,-8186
5055,0.0,0.0,0.0,802,20220,12030,-8190
5056,0.0,0.0,0.0,802,20224,12030,-8194
5057,0.0,0.0,0.0,802,20228,12030,-8198
5058,0.0,0.0,0.0,802,20232,12030,-8202
5059,0.0,0.0,0.0,802,20236,12030,-8206
5060,1.0,1.0,1.0,803,20240,12045,-8195
5061,0.0,0.0,0.0,803,20244,12045,-8199
5062,0.0,0.0,0.0,803,20248,12045,-8203
5063,1.0,1.0,1.0,804,20252,12060,-8192
5064,0.0,0.0,0.0,804,20256,12060,-8196
5065,0.0,0.0,0.0,804,20260,12060,-8200
5066,0.0,0.0,0.0,804,20264,12060,-8204
5067,1.0,1.0,1.0,805,20268,12075,-8193
5068,0.0,0.0,0.0,805,20272,12075,-8197
5069,0.0,0.0,0.0,805,20276,12075,-8201
5070,1.0,1.0,1.0,806,20280,12090,-8190
5071,0.0,0.0,0.25,806,20284,12090,-8194
5072,0.0,0.0,0.4,806,20288,12090,-8198
5073,0.0,0.0,0.0,806,20292,12090,-8202
5074,0.0,0.0,0.0,806,20296,12090,-8206
5075,1.0,1.0,0.6666666666666666,807,20300,12105,-8195
5076,0.0,0.0,0.0,807,20304,12105,-8199
5077,0.0,0.0,0.0,807,20308,12105,-8203
5078,1.0,1.0,1.0,808,20312,12120,-8192
5079,0.0,0.0,0.0,808,20316,12120,-8196
5080,0.0,0.0,0.0,808,20320,12120,-8200
5081,1.0,1.0,1.0,809,20324,12135,-8189
5082,0.0,0.0,0.0,809,20328,12135,-8193
5083,0.0,0.0,0.0,809,20332,12135,-8197
5084,0.0,0.0,0.0,809,20336,12135,-8201
5085,0.0,0.0,0.0,809,20340,12135,-8205
5086,1.0,1.0,1.0,810,20344,12150,-8194
5087,0.0,0.0,0.0,810,20348,12150,-8198
5088,0.0,0.0,0.0,810,20352,12150,-8202
5089,0.0,0.0,0.0,810,20356,12150,-8206
5090,0.0,0.0,0.0,810,20360,12150,-8210
5091,0.0,0.0,0.0,810,20364,12150,-8214
5092,0.0,0.0,0.0,810,20368,12150,-8218
5093,1.0,1.0,1.0,811,20372,12165,-8207
5094,0.0,0.0,0.0,811,20376,12165,-8211
5095,0.0,0.0,0.0,811,20380,12165,-8215
5096,0.0,0.0,0.0,811,20384,12165,-8219
5097,0.0,0.0,0.0,811,20388,12165,-8223
5098,0.0,0.0,0.0,811,20392,12165,-8227
5099,0.0,0.0,0.0,811,20396,12165,-8231
5100,0.0,0.0,0.0,811,20400,12165,-8235
5101,0.0,0.0,0.0,811,20404,12165,-8239
5102,0.0,0.0,0.0,811,20408,12165,-8243
5103,0.0,0.0,0.0,811,20412,12165,-8247
5104,0.0,0.0,0.0,811,20416,12165,-8251
5105,0.0,0.0,0.0,811,20420,12165,-8255
5106,1.0,1.0,1.0,812,20424,12180,-8244
5107,0.0,0.0,0.0,812,20428,12180,-8248
5108,0.0,0.0,0.0,812,20432,12180,-8252
5109,0.0,0.0,0.0,812,20436,12180,-8256
5110,0.0,0.0,0.0,812,20440,12180,-8260
5111,0.0,1.0,0.75,812,20444,12180,-8264
5112,0.0,0.0,0.25,812,20448,12180,-8268
5113,0.0,0.0,0.0,812,20452,12180,-8272
5114,0.0,0.0,0.0,812,20456,12180,-8276
5115,0.0,0.0,0.0,812,20460,12180,-8280
5116,0.0,0.0,0.0,812,20464,12180,-8284
5117,0.0,0.0,0.0,812,20468,12180,-8288
5118,0.0,0.0,0.0,812,20472,12180,-8292
5119,0.0,0.0,0.0,812,20476,12180,-8296
5120,0.0,0.0,0.0,812,20480,12180,-8300
5121,0.0,0.0,0.0,812,20484,12180,-8304
5122,1.0,1.0,1.0,813,20488,12195,-8293
5123,0.0,0.0,0.0,813,20492,12195,-8297
5124,1.0,1.0,1.0,814,20496,12210,-8286
5125,0.0,0.0,0.3333333333333333,814,20500,12210,-8290
5126,0.0,0.0,0.0,814,20504,12210,-8294
5127,0.0,0.0,0.0,814,20508,12210,-8298
5128,0.0,0.0,0.0,814,20512,12210,-8302
5129,0.0,0.0,0.0,814,20516,12210,-8306
5130,0.0,0.0,0.0,814,20520,12210,-8310
5131,0.0,0.0,0.2,814,20524,12210,-8314
5132,0.0,0.0,0.0,814,20528,12210,-8318
5133,0.0,0.0,0.0,814,20532,12210,-8322
5134,0.0,0.0,0.0,814,20536,12210,-8326
5135,0.0,0.0,0.0,814,20540,12210,-8330
5136,0.0,0.0,0.0,814,20544,12210,-8334
5137,0.0,0.0,0.0,814,20548,12210,-8338
5138,0.0,0.0,0.0,814,20552,12210,-8342
5139,1.0,1.0,1.0,815,20556,12225,-8331
5140,0.0,0.0,0.0,815,20560,12225,-8335
5141,0.0,0.0,0.0,815,20564,12225,-8339
5142,0.0,0.0,0.0,815,20568,12225,-8343
5143,0.0,0.0,0.0,815,20572,12225,-8347
5144,0.0,0.0,0.0,815,20576,12225,-8351
5145,0.0,0.0,0.0,815,20580,12225,-8355
5146,0.0,0.0,0.0,815,20584,12225,-8359
5147,0.0,0.0,0.0,815,20588,12225,-8363
5148,0.0,0.0,0.0,815,20592,12225,-8367
5149,0.0,0.0,0.0,815,20596,12225,-8371
5150,0.0,0.0,0.0,815,20600,12225,-8375
5151,0.0,0.0,0.0,815,20604,12225,-8379
5152,0.0,0.0,0.0,815,20608,12225,-8383
5153,0.0,0.0,0.0,815,20612,12225,-8387
5154,0.0,0.0,0.0,815,20616,12225,-8391
5155,0.0,0.0,0.0,815,20620,12225,-8395
5156,0.0,0.0,0.0,815,20624,12225,-8399
5157,0.0,0.0,0.0,815,20628,12225,-8403
5158,0.0,0.0,0.0,815,20632,12225,-8407
5159,0.0,0.0,0.0,815,20636,12225,-8411
5160,0.0,0.0,0.0,815,20640,12225,-8415
5161,0.0,0.0,0.0,815,20644,12225,-8419
5162,0.0,0.0,0.0,815,20648,12225,-8423
5163,0.0,0.0,0.0,815,20652,12225,-8427
5164,0.0,0.0,0.0,815,20656,12225,-8431
5165,0.0,0.0,0.0,815,20660,12225,-8435
5166,0.0,0.0,0.0,815,20664,12225,-8439
5167,0.0,0.0,0.0,815,20668,12225,-8443
5168,0.0,0.0,0.0,815,20672,12225,-8447
5169,1.0,1.0,0.6666666666666666,816,20676,12240,-8436
5170,0.0,0.0,0.0,816,20680,12240,-8440
5171,0.0,0.0,0.0,816,20684,12240,-8444
5172,1.0,1.0,1.0,817,20688,12255,-8433
5173,0.0,0.0,0.0,817,20692,12255,-8437
5174,0.0,0.0,0.0,817,20696,12255,-8441
5175,0.0,0.0,0.0,817,20700,12255,-8445
5176,1.0,1.0,1.0,818,20704,12270,-8434
5177,0.0,0.0,0.0,818,20708,12270,-8438
5178,0.0,0.0,0.0,818,20712,12270,-8442
5179,0.0,0.0,0.0,818,20716,12270,-8446
5180,1.0,1.0,1.0,819,20720,12285,-8435
5181,0.0,0.0,0.0,819,20724,12285,-8439
5182,0.0,0.0,0.0,819,20728,12285,-8443
5183,0.0,0.0,0.0,819,20732,12285,-8447
5184,0.0,0.0,0.0,819,20736,12285,-8451
5185,1.0,1.0,1.0,820,20740,12300,-8440
5186,0.0,0.0,0.0,820,20744,12300,-8444
5187,1.0,0.0,0.25,821,20748,12315,-8433
5188,0.0,0.0,0.0,821,20752,12315,-8437
5189,1.0,1.0,1.0,822,20756,12330,-8426
5190,1.0,1.0,0.75,823,20760,12345,-8415
5191,0.0,0.0,0.0,823,20764,12345,-8419
5192,0.0,0.0,0.0,823,20768,12345,-8423
5193,0.0,0.0,0.0,823,20772,12345,-8427
5194,0.0,0.0,0.0,823,20776,12345,-8431
5195,0.0,0.0,0.0,823,20780,12345,-8435
5196,0.0,0.0,0.0,823,20784,12345,-8439
5197,0.0,0.0,0.0,823,20788,12345,-8443
5198,0.0,0.0,0.0,823,20792,12345,-8447
5199,0.0,0.0,0.0,823,20796,12345,-8451
5200,0.0,0.0,0.0,823,20800,12345,-8455
5201,0.0,0.0,0.0,823,20804,12345,-8459
5202,0.0,0.0,0.0,823,20808,12345,-8463
5203,0.0,0.0,0.0,823,20812,12345,-8467
5204,0.0,0.0,0.0,823,20816,12345,-8471
5205,0.0,0.0,0.0,823,20820,12345,-8475
5206,0.0,0.0,0.0,823,20824,12345,-8479
5207,0.0,0.0,0.0,823,20828,12345,-8483
5208,0.0,0.0,0.0,823,20832,12345,-8487
5209,0.0,0.0,0.0,823,20836,12345,-8491
5210,0.0,0.0,0.0,823,20840,12345,-8495
5211,0.0,0.0,0.0,823,20844,12345,-8499
5212,0.0,0.0,0.0,823,20848,12345,-8503
5213,1.0,1.0,1.0,824,20852,12360,-8492
5214,0.0,0.0,0.4,824,20856,12360,-8496
5215,0.0,0.0,0.0,824,20860,12360,-8500
5216,0.0,0.0,0.0,824,20864,12360,-8504
5217,0.0,0.0,0.0,824,20868,12360,-8508
5218,1.0,1.0,1.0,825,20872,12375,-8497
5219,1.0,1.0,0.6,826,20876,12390,-8486
5220,1.0,1.0,1.0,827,20880,12405,-8475
5221,0.0,0.0,0.0,827,20884,12405,-8479
5222,0.0,0.0,0.0,827,20888,12405,-8483
5223,0.0,0.0,0.0,827,20892,12405,-8487
5224,0.0,0.0,0.0,827,20896,12405,-8491
5225,0.0,0.0,0.0,827,20900,12405,-8495
5226,1.0,1.0,1.0,828,20904,12420,-8484
5227,0.0,0.0,0.0,828,20908,12420,-8488
5228,0.0,0.0,0.0,828,20912,12420,-8492
5229,0.0,0.0,0.0,828,20916,12420,-8496
5230,0.0,0.0,0.0,828,20920,12420,-8500
5231,0.0,0.0,0.0,828,20924,12420,-8504
5232,0.0,0.0,0.0,828,20928,12420,-8508
5233,0.0,0.0,0.0,828,20932,12420,-8512
5234,0.0,0.0,0.0,828,20936,12420,-8516
5235,0.0,0.0,0.0,828,20940,12420,-8520
5236,0.0,0.0,0.0,828,20944,12420,-8524
5237,0.0,0.0,0.0,828,20948,12420,-8528
5238,0.0,0.0,0.0,828,20952,12420,-8532
5239,0.0,0.0,0.0,828,20956,12420,-8536
5240,0.0,0.0,0.0,828,20960,12420,-8540
5241,0.0,0.0,0.0,828,20964,12420,-8544
5242,0.0,0.0,0.0,828,20968,12420,-8548
5243,0.0,0.0,0.0,828,20972,12420,-8552
5244,0.0,0.0,0.0,828,20976,12420,-8556
5245,0.0,0.0,0.0,828,20980,12420,-8560
5246,0.0,0.0,0.0,828,20984,12420,-8564
5247,0.0,0.0,0.0,828,20988,12420,-8568
5248,0.0,0.0,0.0,828,20992,12420,-8572
5249,0.0,0.0,0.0,828,20996,12420,-8576
5250,1.0,1.0,1.0,829,21000,12435,-8565
5251,0.0,0.0,0.0,829,21004,12435,-8569
5252,0.0,0.0,0.0,829,21008,12435,-8573
5253,0.0,0.0,0.0,829,21012,12435,-8577
5254,0.0,0.0,0.0,829,21016,12435,-8581
5255,0.0,0.0,0.0,829,21020,12435,-8585
5256,0.0,0.0,0.0,829,21024,12435,-8589
5257,1.0,1.0,1.0,830,21028,12450,-8578
5258,0.0,0.0,0.3333333333333333,830,21032,12450,-8582
5259,0.0,0.0,0.0,830,21036,12450,-8586
5260,0.0,0.0,0.0,830,21040,12450,-8590
5261,1.0,1.0,1.0,831,21044,12465,-8579
5262,0.0,0.0,0.0,831,21048,12465,-8583
5263,0.0,0.0,0.0,831,21052,12465,-8587
5264,1.0,1.0,1.0,832,21056,12480,-8576
5265,0.0,0.0,0.0,832,21060,12480,-8580
5266,0.0,0.0,0.0,832,21064,12480,-8584
5267,0.0,0.0,0.0,832,21068,12480,-8588
5268,0.0,0.0,0.3333333333333333,832,21072,12480,-8592
5269,1.0,0.0,0.3333333333333333,833,21076,12495,-8581
5270,0.0,0.0,0.0,833,21080,12495,-8585
5271,0.0,0.0,0.3333333333333333,833,21084,12495,-8589
5272,0.0,0.0,0.0,833,21088,12495,-8593
5273,1.0,1.0,1.0,834,21092,12510,-8582
5274,0.0,0.0,0.0,834,21096,12510,-8586
5275,0.0,0.0,0.0,834,21100,12510,-8590
5276,0.0,0.0,0.0,834,21104,12510,-8594
5277,0.0,0.0,0.0,834,21108,12510,-8598
5278,1.0,0.0,0.3333333333333333,835,21112,12525,-8587
5279,0.0,0.0,0.0,835,21116,12525,-8591
5280,0.0,0.0,0.0,835,21120,12525,-8595
5281,0.0,0.0,0.0,835,21124,12525,-8599
5282,1.0,1.0,1.0,836,21128,12540,-8588
5283,0.0,0.0,0.0,836,21132,12540,-8592
5284,0.0,0.0,0.0,836,21136,12540,-8596
5285,0.0,0.0,0.0,836,21140,12540,-8600
5286,0.0,0.0,0.0,836,21144,12540,-8604
5287,1.0,1.0,1.0,837,21148,12555,-8593
5288,0.0,0.0,0.0,837,21152,12555,-8597
5289,1.0,1.0,1.0,838,21156,12570,-8586
5290,0.0,0.0,0.0,838,21160,12570,-8590
5291,0.0,0.0,0.0,838,21164,12570,-8594
5292,0.0,0.0,0.0,838,21168,12570,-8598
5293,0.0,0.0,0.3333333333333333,838,21172,12570,-8602
5294,0.0,0.0,0.0,838,21176,12570,-8606
5295,0.0,0.0,0.0,838,21180,12570,-8610
5296,0.0,0.0,0.5,838,21184,12570,-8614
5297,0.0,0.0,0.0,838,21188,12570,-8618
5298,0.0,0.0,0.0,838,21192,12570,-8622
5299,0.0,0.0,0.0,838,21196,12570,-8626
5300,0.0,0.0,0.0,838,21200,12570,-8630
5301,1.0,1.0,1.0,839,21204,12585,-8619
5302,1.0,1.0,1.0,840,21208,12600,-8608
5303,0.0,0.0,0.0,840,21212,12600,-8612
5304,1.0,1.0,1.0,841,21216,12615,-8601
5305,0.0,0.0,0.0,841,21220,12615,-8605
5306,0.0,0.0,0.0,841,21224,12615,-8609
5307,0.0,0.0,0.0,841,21228,12615,-8613
5308,0.0,0.0,0.0,841,21232,12615,-8617
5309,0.0,0.0,0.0,841,21236,12615,-8621
5310,0.0,0.0,0.0,841,21240,12615,-8625
5311,0.0,0.0,0.0,841,21244,12615,-8629
5312,0.0,0.0,0.0,841,21248,12615,-8633
5313,0.0,0.0,0.0,841,21252,12615,-8637
5314,0.0,0.0,0.0,841,21256,12615,-8641
5315,0.0,0.0,0.0,841,21260,12615,-8645
5316,1.0,1.0,1.0,842,21264,12630,-8634
5317,0.0,0.0,0.0,842,21268,12630,-8638
5318,0.0,0.0,0.0,842,21272,12630,-8642
5319,0.0,0.0,0.0,842,21276,12630,-8646
5320,0.0,0.0,0.0,842,21280,12630,-8650
5321,0.0,0.0,0.0,842,21284,12630,-8654
5322,0.0,0.0,0.0,842,21288,12630,-8658
5323,0.0,0.0,0.0,842,21292,12630,-8662
5324,0.0,0.0,0.0,842,21296,12630,-8666
5325,1.0,1.0,1.0,843,21300,12645,-8655
5326,0.0,0.0,0.25,843,21304,12645,-8659
5327,0.0,0.0,0.0,843,21308,12645,-8663
5328,0.0,0.0,0.0,843,21312,12645,-8667
5329,0.0,0.0,0.0,843,21316,12645,-8671
5330,1.0,0.0,0.3333333333333333,844,21320,12660,-8660
5331,0.0,0.0,0.0,844,21324,12660,-8664
5332,0.0,0.0,0.0,844,21328,12660,-8668
5333,0.0,0.0,0.0,844,21332,12660,-8672
5334,0.0,0.0,0.0,844,21336,12660,-8676
5335,0.0,0.0,0.0,844,21340,12660,-8680
5336,0.0,0.0,0.0,844,21344,12660,-8684
5337,0.0,0.0,0.0,844,21348,12660,-8688
5338,0.0,0.0,0.0,844,21352,12660,-8692
5339,1.0,1.0,1.0,845,21356,12675,-8681
5340,0.0,0.0,0.0,845,21360,12675,-8685
5341,0.0,1.0,0.75,845,21364,12675,-8689
5342,0.0,0.0,0.0,845,21368,12675,-8693
5343,0.0,0.0,0.0,845,21372,12675,-8697
5344,0.0,0.0,0.0,845,21376,12675,-8701
5345,0.0,0.0,0.0,845,21380,12675,-8705
5346,0.0,0.0,0.0,845,21384,12675,-8709
5347,1.0,1.0,1.0,846,21388,12690,-8698
5348,0.0,0.0,0.0,846,21392,12690,-8702
5349,0.0,0.0,0.0,846,21396,12690,-8706
5350,0.0,0.0,0.0,846,21400,12690,-8710
5351,0.0,0.0,0.0,846,21404,12690,-8714
5352,0.0,0.0,0.0,846,21408,12690,-8718
5353,0.0,0.0,0.0,846,21412,12690,-8722
5354,0.0,0.0,0.0,846,21416,12690,-8726
5355,0.0,0.0,0.3333333333333333,846,21420,12690,-8730
5356,1.0,0.0,0.3333333333333333,847,21424,12705,-8719
5357,1.0,1.0,1.0,848,21428,12720,-8708
5358,0.0,0.0,0.0,848,21432,12720,-8712
5359,0.0,0.0,0.0,848,21436,12720,-8716
5360,0.0,0.0,0.0,848,21440,12720,-8720
5361,1.0,1.0,1.0,849,21444,12735,-8709
5362,0.0,0.0,0.0,849,21448,12735,-8713
5363,0.0,0.0,0.0,849,21452,12735,-8717
5364,0.0,0.0,0.0,849,21456,12735,-8721
5365,0.0,0.0,0.0,849,21460,12735,-8725
5366,0.0,0.0,0.0,849,21464,12735,-8729
5367,0.0,0.0,0.0,849,21468,12735,-8733
5368,0.0,0.0,0.0,849,21472,12735,-8737
5369,0.0,0.0,0.0,849,21476,12735,-8741
5370,0.0,0.0,0.0,849,21480,12735,-8745
5371,0.0,0.0,0.0,849,21484,12735,-8749
5372,0.0,0.0,0.0,849,21488,12735,-8753
5373,0.0,0.0,0.0,849,21492,12735,-8757
5374,0.0,0.0,0.0,849,21496,12735,-8761
5375,1.0,0.0,0.4,850,21500,12750,-8750
5376,0.0,0.0,0.0,850,21504,12750,-8754
5377,0.0,0.0,0.0,850,21508,12750,-8758
5378,0.0,0.0,0.0,850,21512,12750,-8762
5379,0.0,0.0,0.0,850,21516,12750,-8766
5380,0.0,0.0,0.0,850,21520,12750,-8770
5381,0.0,0.0,0.0,850,21524,12750,-8774
5382,0.0,0.0,0.0,850,21528,12750,-8778
5383,1.0,1.0,1.0,851,21532,12765,-8767
5384,0.0,0.0,0.0,851,21536,12765,-8771
5385,0.0,0.0,0.0,851,21540,12765,-8775
5386,0.0,0.0,0.0,851,21544,12765,-8779
5387,0.0,0.0,0.0,851,21548,12765,-8783
5388,0.0,0.0,0.0,851,21552,12765,-8787
5389,0.0,0.0,0.0,851,21556,12765,-8791
5390,0.0,0.0,0.0,851,21560,12765,-8795
5391,0.0,0.0,0.0,851,21564,12765,-8799
5392,0.0,0.0,0.0,851,21568,12765,-8803
5393,0.0,0.0,0.0,851,21572,12765,-8807
5394,0.0,0.0,0.0,851,21576,12765,-8811
5395,0.0,0.0,0.0,851,21580,12765,-8815
5396,0.0,0.0,0.0,851,21584,12765,-8819
5397,0.0,0.0,0.0,851,21588,12765,-8823
5398,0.0,0.0,0.0,851,21592,12765,-8827
5399,0.0,0.0,0.0,851,21596,12765,-8831
5400,0.0,0.0,0.0,851,21600,12765,-8835
5401,0.0,0.0,0.0,851,21604,12765,-8839
5402,0.0,0.0,0.0,851,21608,12765,-8843
5403,1.0,1.0,1.0,852,21612,12780,-8832
5404,1.0,1.0,1.0,853,21616,12795,-8821
5405,0.0,0.0,0.0,853,21620,12795,-8825
5406,0.0,1.0,0.6666666666666666,853,21624,12795,-8829
5407,0.0,0.0,0.0,853,21628,12795,-8833
5408,0.0,0.0,0.0,853,21632,12795,-8837
5409,0.0,0.0,0.0,853,21636,12795,-8841
5410,1.0,1.0,1.0,854,21640,12810,-8830
5411,0.0,0.0,0.0,854,21644,12810,-8834
5412,0.0,0.0,0.0,854,21648,12810,-8838
5413,0.0,0.0,0.0,854,21652,12810,-8842
5414,0.0,0.0,0.0,854,21656,12810,-8846
5415,1.0,1.0,1.0,855,21660,12825,-8835
5416,0.0,0.0,0.0,855,21664,12825,-8839
5417,0.0,0.0,0.0,855,21668,12825,-8843
5418,0.0,0.0,0.0,855,21672,12825,-8847
5419,0.0,0.0,0.0,855,21676,12825,-8851
5420,0.0,0.0,0.0,855,21680,12825,-8855
5421,0.0,0.0,0.0,855,21684,12825,-8859
5422,0.0,0.0,0.0,855,21688,12825,-8863
5423,0.0,0.0,0.0,855,21692,12825,-8867
5424,0.0,0.0,0.0,855,21696,12825,-8871
5425,0.0,0.0,0.0,855,21700,12825,-8875
5426,0.0,0.0,0.0,855,21704,12825,-8879
5427,1.0,1.0,1.0,856,21708,12840,-8868
5428,0.0,0.0,0.0,856,21712,12840,-8872
5429,0.0,0.0,0.0,856,21716,12840,-8876
5430,0.0,0.0,0.0,856,21720,12840,-8880
5431,0.0,0.0,0.0,856,21724,12840,-8884
5432,0.0,0.0,0.0,856,21728,12840,-8888
5433,0.0,0.0,0.0,856,21732,12840,-8892
5434,1.0,1.0,0.75,857,21736,12855,-8881
5435,0.0,0.0,0.0,857,21740,12855,-8885
5436,0.0,0.0,0.0,857,21744,12855,-8889
5437,0.0,0.0,0.0,857,21748,12855,-8893
5438,1.0,0.0,0.3333333333333333,858,21752,12870,-8882
5439,0.0,0.0,0.0,858,21756,12870,-8886
5440,0.0,0.0,0.0,858,21760,12870,-8890
5441,0.0,0.0,0.0,858,21764,12870,-8894
5442,0.0,0.0,0.0,858,21768,12870,-8898
5443,0.0,0.0,0.2,858,21772,12870,-8902
5444,0.0,0.0,0.0,858,21776,12870,-8906
5445,0.0,0.0,0.0,858,21780,12870,-8910
5446,0.0,0.0,0.0,858,21784,12870,-8914
5447,0.0,0.0,0.0,858,21788,12870,-8918
5448,0.0,0.0,0.0,858,21792,12870,-8922
5449,0.0,0.0,0.0,858,21796,12870,-8926
5450,0.0,0.0,0.0,858,21800,12870,-8930
5451,0.0,0.0,0.0,858,21804,12870,-8934
5452,0.0,0.0,0.0,858,21808,12870,-8938
5453,0.0,0.0,0.0,858,21812,12870,-8942
5454,0.0,0.0,0.0,858,21816,12870,-8946
5455,0.0,0.0,0.0,858,21820,12870,-8950
5456,1.0,1.0,1.0,859,21824,12885,-8939
5457,0.0,0.0,0.0,859,21828,12885,-8943
5458,0.0,0.0,0.0,859,21832,12885,-8947
5459,0.0,0.0,0.0,859,21836,12885,-8951
5460,0.0,0.0,0.0,859,21840,12885,-8955
5461,0.0,0.0,0.0,859,21844,12885,-8959
5462,0.0,0.0,0.0,859,21848,12885,-8963
5463,1.0,0.0,0.4,860,21852,12900,-8952
5464,0.0,0.0,0.0,860,21856,12900,-8956
5465,0.0,0.0,0.0,860,21860,12900,-8960
5466,0.0,0.0,0.0,860,21864,12900,-8964
5467,0.0,0.0,0.0,860,21868,12900,-8968
5468,1.0,0.0,0.4,861,21872,12915,-8957
5469,1.0,1.0,0.75,862,21876,12930,-8946
5470,1.0,1.0,1.0,863,21880,12945,-8935
5471,0.0,0.0,0.0,863,21884,12945,-8939
5472,0.0,0.0,0.0,863,21888,12945,-8943
5473,0.0,0.0,0.0,863,21892,12945,-8947
5474,0.0,0.0,0.0,863,21896,12945,-8951
5475,1.0,1.0,1.0,864,21900,12960,-8940
5476,0.0,0.0,0.0,864,21904,12960,-8944
5477,0.0,0.0,0.0,864,21908,12960,-8948
5478,1.0,1.0,1.0,865,21912,12975,-8937
5479,1.0,1.0,1.0,866,21916,12990,-8926
5480,0.0,0.0,0.0,866,21920,12990,-8930
5481,0.0,0.0,0.0,866,21924,12990,-8934
5482,0.0,0.0,0.4,866,21928,12990,-8938
5483,0.0,0.0,0.0,866,21932,12990,-8942
5484,1.0,1.0,1.0,867,21936,13005,-8931
5485,0.0,0.0,0.0,867,21940,13005,-8935
5486,0.0,0.0,0.0,867,21944,13005,-8939
5487,0.0,0.0,0.0,867,21948,13005,-8943
5488,0.0,0.0,0.0,867,21952,13005,-8947
5489,0.0,0.0,0.0,867,21956,13005,-8951
5490,1.0,1.0,1.0,868,21960,13020,-8940
5491,0.0,0.0,0.0,868,21964,13020,-8944
5492,0.0,0.0,0.0,868,21968,13020,-8948
5493,0.0,0.0,0.0,868,21972,13020,-8952
5494,0.0,0.0,0.0,868,21976,13020,-8956
5495,0.0,0.0,0.0,868,21980,13020,-8960
5496,0.0,0.0,0.0,868,21984,13020,-8964
5497,0.0,0.0,0.0,868,21988,13020,-8968
5498,0.0,0.0,0.0,868,21992,13020,-8972
5499,0.0,0.0,0.0,868,21996,13020,-8976
5500,1.0,1.0,1.0,869,22000,13035,-8965
5501,0.0,0.0,0.0,869,22004,13035,-8969
5502,0.0,0.0,0.0,869,22008,13035,-8973
5503,0.0,0.0,0.0,869,22012,13035,-8977
5504,0.0,0.0,0.0,869,22016,13035,-8981
5505,0.0,0.0,0.0,869,22020,13035,-8985
5506,0.0,0.0,0.0,869,22024,13035,-8989
5507,0.0,0.0,0.0,869,22028,13035,-8993
5508,0.0,0.0,0.4,869,22032,13035,-8997
5509,0.0,0.0,0.0,869,22036,13035,-9001
5510,0.0,0.0,0.0,869,22040,13035,-9005
5511,0.0,0.0,0.0,869,22044,13035,-9009
5512,0.0,0.0,0.0,869,22048,13035,-9013
5513,0.0,0.0,0.0,869,22052,13035,-9017
5514,0.0,0.0,0.0,869,22056,13035,-9021
5515,0.0,0.0,0.0,869,22060,13035,-9025
5516,0.0,0.0,0.0,869,22064,13035,-9029
5517,0.0,0.0,0.0,869,22068,13035,-9033
5518,0.0,0.0,0.0,869,22072,13035,-9037
5519,0.0,0.0,0.0,869,22076,13035,-9041
5520,0.0,0.0,0.0,869,22080,13035,-9045
5521,0.0,0.0,0.0,869,22084,13035,-9049
5522,1.0,0.0,0.3333333333333333,870,22088,13050,-9038
5523,0.0,0.0,0.0,870,22092,13050,-9042
5524,0.0,0.0,0.0,870,22096,13050,-9046
5525,1.0,1.0,1.0,871,22100,13065,-9035
5526,1.0,1.0,0.6666666666666666,872,22104,13080,-9024
5527,0.0,0.0,0.2,872,22108,13080,-9028
5528,0.0,0.0,0.0,872,22112,13080,-9032
5529,0.0,0.0,0.0,872,22116,13080,-9036
5530,0.0,0.0,0.3333333333333333,872,22120,13080,-9040
5531,1.0,1.0,0.6666666666666666,873,22124,13095,-9029
5532,0.0,0.0,0.0,873,22128,13095,-9033
5533,0.0,0.0,0.0,873,22132,13095,-9037
5534,0.0,0.0,0.0,873,22136,13095,-9041
5535,0.0,0.0,0.0,873,22140,13095,-9045
5536,0.0,0.0,0.0,873,22144,13095,-9049
5537,0.0,0.0,0.0,873,22148,13095,-9053
5538,0.0,0.0,0.0,873,22152,13095,-9057
5539,0.0,0.0,0.0,873,22156,13095,-9061
5540,0.0,0.0,0.0,873,22160,13095,-9065
5541,0.0,0.0,0.0,873,22164,13095,-9069
5542,1.0,1.0,1.0,874,22168,13110,-9058
5543,0.0,0.0,0.0,874,22172,13110,-9062
5544,0.0,0.0,0.0,874,22176,13110,-9066
5545,0.0,0.0,0.0,874,22180,13110,-9070
5546,0.0,0.0,0.0,874,22184,13110,-9074
5547,1.0,1.0,1.0,875,22188,13125,-9063
5548,0.0,0.0,0.0,875,22192,13125,-9067
5549,0.0,0.0,0.0,875,22196,13125,-9071
