index,actual,predicted,probability,cumul_pos,cost,revenue,profit
25,0.0,0.0,0.0,3611,18456,54165,35709
26,0.0,0.0,0.0,3611,18460,54165,35705
27,0.0,0.0,0.0,3611,18464,54165,35701
28,0.0,0.0,0.0,3611,18468,54165,35697
30,0.0,0.0,0.0,3611,18472,54165,35693
31,0.0,0.0,0.0,3611,18476,54165,35689
33,0.0,0.0,0.0,3611,18480,54165,35685
34,0.0,0.0,0.0,3611,18484,54165,35681
35,0.0,0.0,0.0,3611,18488,54165,35677
36,0.0,0.0,0.0,3611,18492,54165,35673
37,0.0,0.0,0.0,3611,18496,54165,35669
38,0.0,0.0,0.0,3611,18500,54165,35665
40,0.0,0.0,0.0,3611,18504,54165,35661
41,0.0,0.0,0.0,3611,18508,54165,35657
42,0.0,0.0,0.0,3611,18512,54165,35653
43,0.0,0.0,0.0,3611,18516,54165,35649
44,0.0,0.0,0.0,3611,18520,54165,35645
45,0.0,0.0,0.0,3611,18524,54165,35641
48,0.0,0.0,0.0,3611,18528,54165,35637
49,0.0,0.0,0.0,3611,18532,54165,35633
50,0.0,0.0,0.0,3611,18536,54165,35629
51,0.0,0.0,0.0,3611,18540,54165,35625
52,0.0,0.0,0.0,3611,18544,54165,35621
54,0.0,0.0,0.0,3611,18548,54165,35617
55,0.0,0.0,0.0,3611,18552,54165,35613
56,0.0,0.0,0.0,3611,18556,54165,35609
57,0.0,0.0,0.0,3611,18560,54165,35605
58,0.0,0.0,0.0,3611,18564,54165,35601
59,0.0,0.0,0.0,3611,18568,54165,35597
60,0.0,0.0,0.0,3611,18572,54165,35593
62,0.0,0.0,0.0,3611,18576,54165,35589
64,0.0,0.0,0.0,3611,18580,54165,35585
65,0.0,0.0,0.0,3611,18584,54165,35581
66,0.0,0.0,0.0,3611,18588,54165,35577
67,0.0,0.0,0.0,3611,18592,54165,35573
68,0.0,0.0,0.0,3611,18596,54165,35569
69,0.0,0.0,0.0,3611,18600,54165,35565
72,0.0,0.0,0.0,3611,18604,54165,35561
73,0.0,0.0,0.0,3611,18608,54165,35557
76,0.0,0.0,0.0,3611,18612,54165,35553
77,0.0,0.0,0.0,3611,18616,54165,35549
78,0.0,0.0,0.0,3611,18620,54165,35545
79,0.0,0.0,0.0,3611,18624,54165,35541
80,0.0,0.0,0.0,3611,18628,54165,35537
82,0.0,0.0,0.0,3611,18632,54165,35533
83,0.0,0.0,0.0,3611,18636,54165,35529
84,0.0,0.0,0.0,3611,18640,54165,35525
86,0.0,0.0,0.0,3611,18644,54165,35521
87,0.0,0.0,0.0,3611,18648,54165,35517
88,0.0,0.0,0.0,3611,18652,54165,35513
90,0.0,0.0,0.0,3611,18656,54165,35509
92,0.0,0.0,0.0,3611,18660,54165,35505
93,0.0,0.0,0.0,3611,18664,54165,35501
94,0.0,0.0,0.0,3611,18668,54165,35497
95,0.0,0.0,0.0,3611,18672,54165,35493
97,0.0,0.0,0.0,3611,18676,54165,35489
98,0.0,0.0,0.0,3611,18680,54165,35485
99,0.0,0.0,0.0,3611,18684,54165,35481
100,0.0,0.0,0.0,3611,18688,54165,35477
101,0.0,0.0,0.0,3611,18692,54165,35473
102,0.0,0.0,0.0,3611,18696,54165,35469
104,0.0,0.0,0.0,3611,18700,54165,35465
105,0.0,0.0,0.0,3611,18704,54165,35461
106,0.0,0.0,0.0,3611,18708,54165,35457
107,0.0,0.0,0.0,3611,18712,54165,35453
108,0.0,0.0,0.0,3611,18716,54165,35449
109,0.0,0.0,0.0,3611,18720,54165,35445
110,0.0,0.0,0.0,3611,18724,54165,35441
112,0.0,0.0,0.0,3611,18728,54165,35437
113,0.0,0.0,0.0,3611,18732,54165,35433
114,0.0,0.0,0.0,3611,18736,54165,35429
115,0.0,0.0,0.0,3611,18740,54165,35425
116,0.0,0.0,0.0,3611,18744,54165,35421
117,0.0,0.0,0.0,3611,18748,54165,35417
119,0.0,0.0,0.0,3611,18752,54165,35413
120,0.0,0.0,0.0,3611,18756,54165,35409
121,0.0,0.0,0.0,3611,18760,54165,35405
122,0.0,0.0,0.0,3611,18764,54165,35401
123,0.0,0.0,0.0,3611,18768,54165,35397
124,0.0,0.0,0.0,3611,18772,54165,35393
126,0.0,0.0,0.0,3611,18776,54165,35389
127,0.0,0.0,0.0,3611,18780,54165,35385
128,0.0,0.0,0.0,3611,18784,54165,35381
129,0.0,0.0,0.0,3611,18788,54165,35377
132,0.0,0.0,0.0,3611,18792,54165,35373
133,0.0,0.0,0.0,3611,18796,54165,35369
134,0.0,0.0,0.0,3611,18800,54165,35365
135,0.0,0.0,0.0,3611,18804,54165,35361
136,0.0,0.0,0.0,3611,18808,54165,35357
137,0.0,0.0,0.0,3611,18812,54165,35353
138,0.0,0.0,0.0,3611,18816,54165,35349
139,0.0,0.0,0.0,3611,18820,54165,35345
141,0.0,0.0,0.0,3611,18824,54165,35341
142,0.0,0.0,0.0,3611,18828,54165,35337
144,0.0,0.0,0.0,3611,18832,54165,35333
145,0.0,0.0,0.0,3611,18836,54165,35329
147,0.0,0.0,0.0,3611,18840,54165,35325
148,0.0,0.0,0.0,3611,18844,54165,35321
149,0.0,0.0,0.0,3611,18848,54165,35317
150,0.0,0.0,0.0,3611,18852,54165,35313
151,0.0,0.0,0.0,3611,18856,54165,35309
152,0.0,0.0,0.0,3611,18860,54165,35305
153,0.0,0.0,0.0,3611,18864,54165,35301
154,0.0,0.0,0.0,3611,18868,54165,35297
155,0.0,0.0,0.0,3611,18872,54165,35293
156,0.0,0.0,0.0,3611,18876,54165,35289
157,0.0,0.0,0.0,3611,18880,54165,35285
158,0.0,0.0,0.0,3611,18884,54165,35281
159,0.0,0.0,0.0,3611,18888,54165,35277
161,0.0,0.0,0.0,3611,18892,54165,35273
162,0.0,0.0,0.0,3611,18896,54165,35269
163,0.0,0.0,0.0,3611,18900,54165,35265
164,0.0,0.0,0.0,3611,18904,54165,35261
166,0.0,0.0,0.0,3611,18908,54165,35257
167,0.0,0.0,0.0,3611,18912,54165,35253
169,0.0,0.0,0.0,3611,18916,54165,35249
172,0.0,0.0,0.0,3611,18920,54165,35245
173,0.0,0.0,0.0,3611,18924,54165,35241
174,0.0,0.0,0.0,3611,18928,54165,35237
176,0.0,0.0,0.0,3611,18932,54165,35233
177,0.0,0.0,0.0,3611,18936,54165,35229
178,0.0,0.0,0.0,3611,18940,54165,35225
179,0.0,0.0,0.0,3611,18944,54165,35221
180,0.0,0.0,0.0,3611,18948,54165,35217
183,0.0,0.0,0.0,3611,18952,54165,35213
184,0.0,0.0,0.0,3611,18956,54165,35209
186,0.0,0.0,0.0,3611,18960,54165,35205
187,0.0,0.0,0.0,3611,18964,54165,35201
188,0.0,0.0,0.0,3611,18968,54165,35197
189,0.0,0.0,0.0,3611,18972,54165,35193
191,0.0,0.0,0.0,3611,18976,54165,35189
192,0.0,0.0,0.0,3611,18980,54165,35185
194,0.0,0.0,0.0,3611,18984,54165,35181
196,0.0,0.0,0.0,3611,18988,54165,35177
197,0.0,0.0,0.0,3611,18992,54165,35173
198,0.0,0.0,0.0,3611,18996,54165,35169
199,0.0,0.0,0.0,3611,19000,54165,35165
200,0.0,0.0,0.0,3611,19004,54165,35161
204,0.0,0.0,0.0,3611,19008,54165,35157
205,0.0,0.0,0.0,3611,19012,54165,35153
206,0.0,0.0,0.0,3611,19016,54165,35149
207,0.0,0.0,0.0,3611,19020,54165,35145
208,0.0,0.0,0.0,3611,19024,54165,35141
209,0.0,0.0,0.0,3611,19028,54165,35137
210,0.0,0.0,0.0,3611,19032,54165,35133
211,0.0,0.0,0.0,3611,19036,54165,35129
212,0.0,0.0,0.0,3611,19040,54165,35125
213,0.0,0.0,0.0,3611,19044,54165,35121
214,0.0,0.0,0.0,3611,19048,54165,35117
215,0.0,0.0,0.0,3611,19052,54165,35113
216,0.0,0.0,0.0,3611,19056,54165,35109
217,0.0,0.0,0.0,3611,19060,54165,35105
218,0.0,0.0,0.0,3611,19064,54165,35101
219,0.0,0.0,0.0,3611,19068,54165,35097
220,0.0,0.0,0.0,3611,19072,54165,35093
221,0.0,0.0,0.0,3611,19076,54165,35089
222,0.0,0.0,0.0,3611,19080,54165,35085
223,0.0,0.0,0.0,3611,19084,54165,35081
224,0.0,0.0,0.0,3611,19088,54165,35077
225,0.0,0.0,0.0,3611,19092,54165,35073
226,0.0,0.0,0.0,3611,19096,54165,35069
227,0.0,0.0,0.0,3611,19100,54165,35065
228,0.0,0.0,0.0,3611,19104,54165,35061
231,0.0,0.0,0.0,3611,19108,54165,35057
232,0.0,0.0,0.0,3611,19112,54165,35053
233,0.0,0.0,0.0,3611,19116,54165,35049
234,0.0,0.0,0.0,3611,19120,54165,35045
236,0.0,0.0,0.0,3611,19124,54165,35041
237,0.0,0.0,0.0,3611,19128,54165,35037
240,0.0,0.0,0.0,3611,19132,54165,35033
242,0.0,0.0,0.0,3611,19136,54165,35029
243,0.0,0.0,0.0,3611,19140,54165,35025
244,0.0,0.0,0.0,3611,19144,54165,35021
245,0.0,0.0,0.0,3611,19148,54165,35017
246,0.0,0.0,0.0,3611,19152,54165,35013
247,0.0,0.0,0.0,3611,19156,54165,35009
248,0.0,0.0,0.0,3611,19160,54165,35005
249,0.0,0.0,0.0,3611,19164,54165,35001
250,0.0,0.0,0.0,3611,19168,54165,34997
251,0.0,0.0,0.0,3611,19172,54165,34993
252,0.0,0.0,0.0,3611,19176,54165,34989
253,0.0,0.0,0.0,3611,19180,54165,34985
254,0.0,0.0,0.0,3611,19184,54165,34981
255,0.0,0.0,0.0,3611,19188,54165,34977
256,0.0,0.0,0.0,3611,19192,54165,34973
257,0.0,0.0,0.0,3611,19196,54165,34969
258,0.0,0.0,0.0,3611,19200,54165,34965
259,0.0,0.0,0.0,3611,19204,54165,34961
261,0.0,0.0,0.0,3611,19208,54165,34957
263,0.0,0.0,0.0,3611,19212,54165,34953
264,0.0,0.0,0.0,3611,19216,54165,34949
265,0.0,0.0,0.0,3611,19220,54165,34945
266,0.0,0.0,0.0,3611,19224,54165,34941
267,0.0,0.0,0.0,3611,19228,54165,34937
268,0.0,0.0,0.0,3611,19232,54165,34933
269,0.0,0.0,0.0,3611,19236,54165,34929
270,0.0,0.0,0.0,3611,19240,54165,34925
271,0.0,0.0,0.0,3611,19244,54165,34921
272,0.0,0.0,0.0,3611,19248,54165,34917
274,0.0,0.0,0.0,3611,19252,54165,34913
278,0.0,0.0,0.0,3611,19256,54165,34909
279,0.0,0.0,0.0,3611,19260,54165,34905
280,0.0,0.0,0.0,3611,19264,54165,34901
281,0.0,0.0,0.0,3611,19268,54165,34897
282,0.0,0.0,0.0,3611,19272,54165,34893
283,0.0,0.0,0.0,3611,19276,54165,34889
284,0.0,0.0,0.0,3611,19280,54165,34885
285,0.0,0.0,0.0,3611,19284,54165,34881
286,0.0,0.0,0.0,3611,19288,54165,34877
288,0.0,0.0,0.0,3611,19292,54165,34873
289,0.0,0.0,0.0,3611,19296,54165,34869
290,0.0,0.0,0.0,3611,19300,54165,34865
291,0.0,0.0,0.0,3611,19304,54165,34861
292,0.0,0.0,0.0,3611,19308,54165,34857
294,0.0,0.0,0.0,3611,19312,54165,34853
295,0.0,0.0,0.0,3611,19316,54165,34849
296,0.0,0.0,0.0,3611,19320,54165,34845
297,0.0,0.0,0.0,3611,19324,54165,34841
298,0.0,0.0,0.0,3611,19328,54165,34837
299,0.0,0.0,0.0,3611,19332,54165,34833
301,0.0,0.0,0.0,3611,19336,54165,34829
302,0.0,0.0,0.0,3611,19340,54165,34825
303,0.0,0.0,0.0,3611,19344,54165,34821
304,0.0,0.0,0.0,3611,19348,54165,34817
305,0.0,0.0,0.0,3611,19352,54165,34813
306,0.0,0.0,0.0,3611,19356,54165,34809
308,0.0,0.0,0.0,3611,19360,54165,34805
310,0.0,0.0,0.0,3611,19364,54165,34801
312,0.0,0.0,0.0,3611,19368,54165,34797
313,0.0,0.0,0.0,3611,19372,54165,34793
314,0.0,0.0,0.0,3611,19376,54165,34789
315,0.0,0.0,0.0,3611,19380,54165,34785
316,0.0,0.0,0.0,3611,19384,54165,34781
318,0.0,0.0,0.0,3611,19388,54165,34777
319,0.0,0.0,0.0,3611,19392,54165,34773
320,0.0,0.0,0.0,3611,19396,54165,34769
321,0.0,0.0,0.0,3611,19400,54165,34765
322,0.0,0.0,0.0,3611,19404,54165,34761
324,0.0,0.0,0.0,3611,19408,54165,34757
325,0.0,0.0,0.0,3611,19412,54165,34753
327,0.0,0.0,0.0,3611,19416,54165,34749
328,0.0,0.0,0.0,3611,19420,54165,34745
329,0.0,0.0,0.0,3611,19424,54165,34741
330,0.0,0.0,0.0,3611,19428,54165,34737
331,0.0,0.0,0.0,3611,19432,54165,34733
333,0.0,0.0,0.0,3611,19436,54165,34729
334,0.0,0.0,0.0,3611,19440,54165,34725
336,0.0,0.0,0.0,3611,19444,54165,34721
337,0.0,0.0,0.0,3611,19448,54165,34717
339,0.0,0.0,0.0,3611,19452,54165,34713
341,0.0,0.0,0.0,3611,19456,54165,34709
342,0.0,0.0,0.0,3611,19460,54165,34705
343,0.0,0.0,0.0,3611,19464,54165,34701
344,0.0,0.0,0.0,3611,19468,54165,34697
345,0.0,0.0,0.0,3611,19472,54165,34693
346,0.0,0.0,0.0,3611,19476,54165,34689
347,0.0,0.0,0.0,3611,19480,54165,34685
348,0.0,0.0,0.0,3611,19484,54165,34681
349,0.0,0.0,0.0,3611,19488,54165,34677
350,0.0,0.0,0.0,3611,19492,54165,34673
351,0.0,0.0,0.0,3611,19496,54165,34669
352,0.0,0.0,0.0,3611,19500,54165,34665
354,0.0,0.0,0.0,3611,19504,54165,34661
355,0.0,0.0,0.0,3611,19508,54165,34657
356,0.0,0.0,0.0,3611,19512,54165,34653
357,0.0,0.0,0.0,3611,19516,54165,34649
358,0.0,0.0,0.0,3611,19520,54165,34645
359,0.0,0.0,0.0,3611,19524,54165,34641
360,0.0,0.0,0.0,3611,19528,54165,34637
362,0.0,0.0,0.0,3611,19532,54165,34633
363,0.0,0.0,0.0,3611,19536,54165,34629
364,0.0,0.0,0.0,3611,19540,54165,34625
365,0.0,0.0,0.0,3611,19544,54165,34621
366,0.0,0.0,0.0,3611,19548,54165,34617
367,0.0,0.0,0.0,3611,19552,54165,34613
368,0.0,0.0,0.0,3611,19556,54165,34609
369,0.0,0.0,0.0,3611,19560,54165,34605
370,0.0,0.0,0.0,3611,19564,54165,34601
371,0.0,0.0,0.0,3611,19568,54165,34597
372,0.0,0.0,0.0,3611,19572,54165,34593
373,0.0,0.0,0.0,3611,19576,54165,34589
374,0.0,0.0,0.0,3611,19580,54165,34585
375,0.0,0.0,0.0,3611,19584,54165,34581
376,0.0,0.0,0.0,3611,19588,54165,34577
377,0.0,0.0,0.0,3611,19592,54165,34573
378,0.0,0.0,0.0,3611,19596,54165,34569
379,0.0,0.0,0.0,3611,19600,54165,34565
380,0.0,0.0,0.0,3611,19604,54165,34561
381,0.0,0.0,0.0,3611,19608,54165,34557
383,0.0,0.0,0.0,3611,19612,54165,34553
384,0.0,0.0,0.0,3611,19616,54165,34549
385,0.0,0.0,0.0,3611,19620,54165,34545
386,0.0,0.0,0.0,3611,19624,54165,34541
387,0.0,0.0,0.0,3611,19628,54165,34537
388,0.0,0.0,0.0,3611,19632,54165,34533
389,0.0,0.0,0.0,3611,19636,54165,34529
391,0.0,0.0,0.0,3611,19640,54165,34525
392,0.0,0.0,0.0,3611,19644,54165,34521
393,0.0,0.0,0.0,3611,19648,54165,34517
394,0.0,0.0,0.0,3611,19652,54165,34513
396,0.0,0.0,0.0,3611,19656,54165,34509
397,0.0,0.0,0.0,3611,19660,54165,34505
398,0.0,0.0,0.0,3611,19664,54165,34501
399,0.0,0.0,0.0,3611,19668,54165,34497
400,0.0,0.0,0.0,3611,19672,54165,34493
401,0.0,0.0,0.0,3611,19676,54165,34489
402,0.0,0.0,0.0,3611,19680,54165,34485
403,0.0,0.0,0.0,3611,19684,54165,34481
404,0.0,0.0,0.0,3611,19688,54165,34477
405,0.0,0.0,0.0,3611,19692,54165,34473
407,0.0,0.0,0.0,3611,19696,54165,34469
409,0.0,0.0,0.0,3611,19700,54165,34465
410,0.0,0.0,0.0,3611,19704,54165,34461
411,0.0,0.0,0.0,3611,19708,54165,34457
412,0.0,0.0,0.0,3611,19712,54165,34453
413,0.0,0.0,0.0,3611,19716,54165,34449
415,0.0,0.0,0.0,3611,19720,54165,34445
416,0.0,0.0,0.0,3611,19724,54165,34441
417,0.0,0.0,0.0,3611,19728,54165,34437
418,0.0,0.0,0.0,3611,19732,54165,34433
419,0.0,0.0,0.0,3611,19736,54165,34429
420,0.0,0.0,0.0,3611,19740,54165,34425
421,0.0,0.0,0.0,3611,19744,54165,34421
422,0.0,0.0,0.0,3611,19748,54165,34417
423,0.0,0.0,0.0,3611,19752,54165,34413
424,0.0,0.0,0.0,3611,19756,54165,34409
428,0.0,0.0,0.0,3611,19760,54165,34405
429,0.0,0.0,0.0,3611,19764,54165,34401
431,0.0,0.0,0.0,3611,19768,54165,34397
432,0.0,0.0,0.0,3611,19772,54165,34393
433,0.0,0.0,0.0,3611,19776,54165,34389
436,0.0,0.0,0.0,3611,19780,54165,34385
437,0.0,0.0,0.0,3611,19784,54165,34381
439,0.0,0.0,0.0,3611,19788,54165,34377
440,0.0,0.0,0.0,3611,19792,54165,34373
441,0.0,0.0,0.0,3611,19796,54165,34369
442,0.0,0.0,0.0,3611,19800,54165,34365
444,0.0,0.0,0.0,3611,19804,54165,34361
445,0.0,0.0,0.0,3611,19808,54165,34357
447,0.0,0.0,0.0,3611,19812,54165,34353
448,0.0,0.0,0.0,3611,19816,54165,34349
450,0.0,0.0,0.0,3611,19820,54165,34345
451,0.0,0.0,0.0,3611,19824,54165,34341
452,0.0,0.0,0.0,3611,19828,54165,34337
453,0.0,0.0,0.0,3611,19832,54165,34333
455,0.0,0.0,0.0,3611,19836,54165,34329
456,0.0,0.0,0.0,3611,19840,54165,34325
459,0.0,0.0,0.0,3611,19844,54165,34321
460,0.0,0.0,0.0,3611,19848,54165,34317
461,0.0,0.0,0.0,3611,19852,54165,34313
462,0.0,0.0,0.0,3611,19856,54165,34309
463,0.0,0.0,0.0,3611,19860,54165,34305
464,0.0,0.0,0.0,3611,19864,54165,34301
466,0.0,0.0,0.0,3611,19868,54165,34297
467,0.0,0.0,0.0,3611,19872,54165,34293
470,0.0,0.0,0.0,3611,19876,54165,34289
472,0.0,0.0,0.0,3611,19880,54165,34285
473,0.0,0.0,0.0,3611,19884,54165,34281
474,0.0,0.0,0.0,3611,19888,54165,34277
475,0.0,0.0,0.0,3611,19892,54165,34273
476,0.0,0.0,0.0,3611,19896,54165,34269
477,0.0,0.0,0.0,3611,19900,54165,34265
478,0.0,0.0,0.0,3611,19904,54165,34261
479,0.0,0.0,0.0,3611,19908,54165,34257
480,0.0,0.0,0.0,3611,19912,54165,34253
481,0.0,0.0,0.0,3611,19916,54165,34249
482,0.0,0.0,0.0,3611,19920,54165,34245
483,0.0,0.0,0.0,3611,19924,54165,34241
484,0.0,0.0,0.0,3611,19928,54165,34237
485,0.0,0.0,0.0,3611,19932,54165,34233
487,0.0,0.0,0.0,3611,19936,54165,34229
488,0.0,0.0,0.0,3611,19940,54165,34225
489,0.0,0.0,0.0,3611,19944,54165,34221
490,0.0,0.0,0.0,3611,19948,54165,34217
492,0.0,0.0,0.0,3611,19952,54165,34213
493,0.0,0.0,0.0,3611,19956,54165,34209
495,0.0,0.0,0.0,3611,19960,54165,34205
496,0.0,0.0,0.0,3611,19964,54165,34201
497,0.0,0.0,0.0,3611,19968,54165,34197
498,0.0,0.0,0.0,3611,19972,54165,34193
501,0.0,0.0,0.0,3611,19976,54165,34189
502,0.0,0.0,0.0,3611,19980,54165,34185
504,0.0,0.0,0.0,3611,19984,54165,34181
505,0.0,0.0,0.0,3611,19988,54165,34177
506,0.0,0.0,0.0,3611,19992,54165,34173
507,0.0,0.0,0.0,3611,19996,54165,34169
508,0.0,0.0,0.0,3611,20000,54165,34165
509,0.0,0.0,0.0,3611,20004,54165,34161
510,0.0,0.0,0.0,3611,20008,54165,34157
512,0.0,0.0,0.0,3611,20012,54165,34153
513,0.0,0.0,0.0,3611,20016,54165,34149
514,0.0,0.0,0.0,3611,20020,54165,34145
515,0.0,0.0,0.0,3611,20024,54165,34141
516,0.0,0.0,0.0,3611,20028,54165,34137
517,0.0,0.0,0.0,3611,20032,54165,34133
518,0.0,0.0,0.0,3611,20036,54165,34129
519,0.0,0.0,0.0,3611,20040,54165,34125
521,0.0,0.0,0.0,3611,20044,54165,34121
523,0.0,0.0,0.0,3611,20048,54165,34117
524,0.0,0.0,0.0,3611,20052,54165,34113
525,0.0,0.0,0.0,3611,20056,54165,34109
526,0.0,0.0,0.0,3611,20060,54165,34105
527,0.0,0.0,0.0,3611,20064,54165,34101
528,0.0,0.0,0.0,3611,20068,54165,34097
529,0.0,0.0,0.0,3611,20072,54165,34093
530,0.0,0.0,0.0,3611,20076,54165,34089
531,0.0,0.0,0.0,3611,20080,54165,34085
532,0.0,0.0,0.0,3611,20084,54165,34081
533,0.0,0.0,0.0,3611,20088,54165,34077
534,0.0,0.0,0.0,3611,20092,54165,34073
535,0.0,0.0,0.0,3611,20096,54165,34069
536,0.0,0.0,0.0,3611,20100,54165,34065
537,0.0,0.0,0.0,3611,20104,54165,34061
539,0.0,0.0,0.0,3611,20108,54165,34057
540,0.0,0.0,0.0,3611,20112,54165,34053
541,0.0,0.0,0.0,3611,20116,54165,34049
542,0.0,0.0,0.0,3611,20120,54165,34045
544,0.0,0.0,0.0,3611,20124,54165,34041
545,0.0,0.0,0.0,3611,20128,54165,34037
546,0.0,0.0,0.0,3611,20132,54165,34033
547,0.0,0.0,0.0,3611,20136,54165,34029
548,0.0,0.0,0.0,3611,20140,54165,34025
549,0.0,0.0,0.0,3611,20144,54165,34021
551,0.0,0.0,0.0,3611,20148,54165,34017
552,0.0,0.0,0.0,3611,20152,54165,34013
554,0.0,0.0,0.0,3611,20156,54165,34009
556,0.0,0.0,0.0,3611,20160,54165,34005
557,0.0,0.0,0.0,3611,20164,54165,34001
558,0.0,0.0,0.0,3611,20168,54165,33997
559,0.0,0.0,0.0,3611,20172,54165,33993
560,0.0,0.0,0.0,3611,20176,54165,33989
561,0.0,0.0,0.0,3611,20180,54165,33985
562,0.0,0.0,0.0,3611,20184,54165,33981
563,0.0,0.0,0.0,3611,20188,54165,33977
564,0.0,0.0,0.0,3611,20192,54165,33973
565,0.0,0.0,0.0,3611,20196,54165,33969
566,0.0,0.0,0.0,3611,20200,54165,33965
567,0.0,0.0,0.0,3611,20204,54165,33961
568,0.0,0.0,0.0,3611,20208,54165,33957
569,0.0,0.0,0.0,3611,20212,54165,33953
570,0.0,0.0,0.0,3611,20216,54165,33949
571,0.0,0.0,0.0,3611,20220,54165,33945
572,0.0,0.0,0.0,3611,20224,54165,33941
573,0.0,0.0,0.0,3611,20228,54165,33937
574,0.0,0.0,0.0,3611,20232,54165,33933
575,0.0,0.0,0.0,3611,20236,54165,33929
576,0.0,0.0,0.0,3611,20240,54165,33925
577,0.0,0.0,0.0,3611,20244,54165,33921
579,0.0,0.0,0.0,3611,20248,54165,33917
581,0.0,0.0,0.0,3611,20252,54165,33913
582,0.0,0.0,0.0,3611,20256,54165,33909
583,0.0,0.0,0.0,3611,20260,54165,33905
584,0.0,0.0,0.0,3611,20264,54165,33901
585,0.0,0.0,0.0,3611,20268,54165,33897
586,0.0,0.0,0.0,3611,20272,54165,33893
587,0.0,0.0,0.0,3611,20276,54165,33889
588,0.0,0.0,0.0,3611,20280,54165,33885
589,0.0,0.0,0.0,3611,20284,54165,33881
590,0.0,0.0,0.0,3611,20288,54165,33877
591,0.0,0.0,0.0,3611,20292,54165,33873
592,0.0,0.0,0.0,3611,20296,54165,33869
593,0.0,0.0,0.0,3611,20300,54165,33865
595,0.0,0.0,0.0,3611,20304,54165,33861
596,0.0,0.0,0.0,3611,20308,54165,33857
597,0.0,0.0,0.0,3611,20312,54165,33853
598,0.0,0.0,0.0,3611,20316,54165,33849
599,0.0,0.0,0.0,3611,20320,54165,33845
600,0.0,0.0,0.0,3611,20324,54165,33841
602,0.0,0.0,0.0,3611,20328,54165,33837
603,0.0,0.0,0.0,3611,20332,54165,33833
604,0.0,0.0,0.0,3611,20336,54165,33829
605,0.0,0.0,0.0,3611,20340,54165,33825
606,0.0,0.0,0.0,3611,20344,54165,33821
608,0.0,0.0,0.0,3611,20348,54165,33817
609,0.0,0.0,0.0,3611,20352,54165,33813
612,0.0,0.0,0.0,3611,20356,54165,33809
613,0.0,0.0,0.0,3611,20360,54165,33805
614,0.0,0.0,0.0,3611,20364,54165,33801
615,0.0,0.0,0.0,3611,20368,54165,33797
616,0.0,0.0,0.0,3611,20372,54165,33793
618,0.0,0.0,0.0,3611,20376,54165,33789
619,0.0,0.0,0.0,3611,20380,54165,33785
620,0.0,0.0,0.0,3611,20384,54165,33781
621,0.0,0.0,0.0,3611,20388,54165,33777
622,0.0,0.0,0.0,3611,20392,54165,33773
623,0.0,0.0,0.0,3611,20396,54165,33769
624,0.0,0.0,0.0,3611,20400,54165,33765
625,0.0,0.0,0.0,3611,20404,54165,33761
626,0.0,0.0,0.0,3611,20408,54165,33757
627,0.0,0.0,0.0,3611,20412,54165,33753
628,0.0,0.0,0.0,3611,20416,54165,33749
629,0.0,0.0,0.0,3611,20420,54165,33745
630,0.0,0.0,0.0,3611,20424,54165,33741
633,0.0,0.0,0.0,3611,20428,54165,33737
634,0.0,0.0,0.0,3611,20432,54165,33733
635,0.0,0.0,0.0,3611,20436,54165,33729
636,0.0,0.0,0.0,3611,20440,54165,33725
637,0.0,0.0,0.0,3611,20444,54165,33721
638,0.0,0.0,0.0,3611,20448,54165,33717
640,0.0,0.0,0.0,3611,20452,54165,33713
641,0.0,0.0,0.0,3611,20456,54165,33709
642,0.0,0.0,0.0,3611,20460,54165,33705
643,0.0,0.0,0.0,3611,20464,54165,33701
644,0.0,0.0,0.0,3611,20468,54165,33697
645,0.0,0.0,0.0,3611,20472,54165,33693
646,0.0,0.0,0.0,3611,20476,54165,33689
647,0.0,0.0,0.0,3611,20480,54165,33685
648,0.0,0.0,0.0,3611,20484,54165,33681
649,0.0,0.0,0.0,3611,20488,54165,33677
650,0.0,0.0,0.0,3611,20492,54165,33673
651,0.0,0.0,0.0,3611,20496,54165,33669
652,0.0,0.0,0.0,3611,20500,54165,33665
653,0.0,0.0,0.0,3611,20504,54165,33661
654,0.0,0.0,0.0,3611,20508,54165,33657
655,0.0,0.0,0.0,3611,20512,54165,33653
657,0.0,0.0,0.0,3611,20516,54165,33649
658,0.0,0.0,0.0,3611,20520,54165,33645
659,0.0,0.0,0.0,3611,20524,54165,33641
660,0.0,0.0,0.0,3611,20528,54165,33637
664,0.0,0.0,0.0,3611,20532,54165,33633
665,0.0,0.0,0.0,3611,20536,54165,33629
666,0.0,0.0,0.0,3611,20540,54165,33625
667,0.0,0.0,0.0,3611,20544,54165,33621
670,0.0,0.0,0.0,3611,20548,54165,33617
671,0.0,0.0,0.0,3611,20552,54165,33613
672,0.0,0.0,0.0,3611,20556,54165,33609
673,0.0,0.0,0.0,3611,20560,54165,33605
674,0.0,0.0,0.0,3611,20564,54165,33601
675,0.0,0.0,0.0,3611,20568,54165,33597
676,0.0,0.0,0.0,3611,20572,54165,33593
678,0.0,0.0,0.0,3611,20576,54165,33589
680,0.0,0.0,0.0,3611,20580,54165,33585
681,0.0,0.0,0.0,3611,20584,54165,33581
682,0.0,0.0,0.0,3611,20588,54165,33577
683,0.0,0.0,0.0,3611,20592,54165,33573
684,0.0,0.0,0.0,3611,20596,54165,33569
685,0.0,0.0,0.0,3611,20600,54165,33565
