index,actual,predicted,probability,cumul_pos
637,0.0,0.0,0.0,3611
638,0.0,0.0,0.0,3611
640,0.0,0.0,0.0,3611
641,0.0,0.0,0.0,3611
642,0.0,0.0,0.0,3611
643,0.0,0.0,0.0,3611
644,0.0,0.0,0.0,3611
645,0.0,0.0,0.0,3611
646,0.0,0.0,0.0,3611
647,0.0,0.0,0.0,3611
648,0.0,0.0,0.0,3611
649,0.0,0.0,0.0,3611
650,0.0,0.0,0.0,3611
651,0.0,0.0,0.0,3611
652,0.0,0.0,0.0,3611
653,0.0,0.0,0.0,3611
654,0.0,0.0,0.0,3611
655,0.0,0.0,0.0,3611
657,0.0,0.0,0.0,3611
658,0.0,0.0,0.0,3611
659,0.0,0.0,0.0,3611
660,0.0,0.0,0.0,3611
664,0.0,0.0,0.0,3611
665,0.0,0.0,0.0,3611
666,0.0,0.0,0.0,3611
667,0.0,0.0,0.0,3611
670,0.0,0.0,0.0,3611
671,0.0,0.0,0.0,3611
672,0.0,0.0,0.0,3611
673,0.0,0.0,0.0,3611
674,0.0,0.0,0.0,3611
675,0.0,0.0,0.0,3611
676,0.0,0.0,0.0,3611
678,0.0,0.0,0.0,3611
680,0.0,0.0,0.0,3611
681,0.0,0.0,0.0,3611
682,0.0,0.0,0.0,3611
683,0.0,0.0,0.0,3611
684,0.0,0.0,0.0,3611
685,0.0,0.0,0.0,3611
686,0.0,0.0,0.0,3611
687,0.0,0.0,0.0,3611
688,0.0,0.0,0.0,3611
689,0.0,0.0,0.0,3611
690,0.0,0.0,0.0,3611
691,0.0,0.0,0.0,3611
692,0.0,0.0,0.0,3611
693,0.0,0.0,0.0,3611
694,0.0,0.0,0.0,3611
696,0.0,0.0,0.0,3611
697,0.0,0.0,0.0,3611
700,0.0,0.0,0.0,3611
701,0.0,0.0,0.0,3611
702,0.0,0.0,0.0,3611
703,0.0,0.0,0.0,3611
704,0.0,0.0,0.0,3611
705,0.0,0.0,0.0,3611
706,0.0,0.0,0.0,3611
707,0.0,0.0,0.0,3611
708,0.0,0.0,0.0,3611
709,0.0,0.0,0.0,3611
710,0.0,0.0,0.0,3611
711,0.0,0.0,0.0,3611
712,0.0,0.0,0.0,3611
713,0.0,0.0,0.0,3611
714,0.0,0.0,0.0,3611
715,0.0,0.0,0.0,3611
716,0.0,0.0,0.0,3611
717,0.0,0.0,0.0,3611
720,0.0,0.0,0.0,3611
721,0.0,0.0,0.0,3611
722,0.0,0.0,0.0,3611
723,0.0,0.0,0.0,3611
724,0.0,0.0,0.0,3611
725,0.0,0.0,0.0,3611
729,0.0,0.0,0.0,3611
730,0.0,0.0,0.0,3611
732,0.0,0.0,0.0,3611
733,0.0,0.0,0.0,3611
736,0.0,0.0,0.0,3611
737,0.0,0.0,0.0,3611
738,0.0,0.0,0.0,3611
739,0.0,0.0,0.0,3611
740,0.0,0.0,0.0,3611
741,0.0,0.0,0.0,3611
743,0.0,0.0,0.0,3611
745,0.0,0.0,0.0,3611
747,0.0,0.0,0.0,3611
749,0.0,0.0,0.0,3611
750,0.0,0.0,0.0,3611
751,0.0,0.0,0.0,3611
752,0.0,0.0,0.0,3611
754,0.0,0.0,0.0,3611
756,0.0,0.0,0.0,3611
757,0.0,0.0,0.0,3611
758,0.0,0.0,0.0,3611
760,0.0,0.0,0.0,3611
761,0.0,0.0,0.0,3611
762,0.0,0.0,0.0,3611
763,0.0,0.0,0.0,3611
764,0.0,0.0,0.0,3611
766,0.0,0.0,0.0,3611
767,0.0,0.0,0.0,3611
768,0.0,0.0,0.0,3611
769,0.0,0.0,0.0,3611
771,0.0,0.0,0.0,3611
772,0.0,0.0,0.0,3611
773,0.0,0.0,0.0,3611
774,0.0,0.0,0.0,3611
776,0.0,0.0,0.0,3611
777,0.0,0.0,0.0,3611
778,0.0,0.0,0.0,3611
779,0.0,0.0,0.0,3611
780,0.0,0.0,0.0,3611
781,0.0,0.0,0.0,3611
782,0.0,0.0,0.0,3611
783,0.0,0.0,0.0,3611
784,0.0,0.0,0.0,3611
785,0.0,0.0,0.0,3611
786,0.0,0.0,0.0,3611
787,0.0,0.0,0.0,3611
788,0.0,0.0,0.0,3611
789,0.0,0.0,0.0,3611
790,0.0,0.0,0.0,3611
791,0.0,0.0,0.0,3611
792,0.0,0.0,0.0,3611
793,0.0,0.0,0.0,3611
794,0.0,0.0,0.0,3611
796,0.0,0.0,0.0,3611
797,0.0,0.0,0.0,3611
798,0.0,0.0,0.0,3611
799,0.0,0.0,0.0,3611
800,0.0,0.0,0.0,3611
801,0.0,0.0,0.0,3611
802,0.0,0.0,0.0,3611
803,0.0,0.0,0.0,3611
804,0.0,0.0,0.0,3611
805,0.0,0.0,0.0,3611
806,0.0,0.0,0.0,3611
809,0.0,0.0,0.0,3611
810,0.0,0.0,0.0,3611
812,0.0,0.0,0.0,3611
813,0.0,0.0,0.0,3611
814,0.0,0.0,0.0,3611
815,0.0,0.0,0.0,3611
816,0.0,0.0,0.0,3611
819,0.0,0.0,0.0,3611
821,0.0,0.0,0.0,3611
822,0.0,0.0,0.0,3611
823,0.0,0.0,0.0,3611
824,0.0,0.0,0.0,3611
825,0.0,0.0,0.0,3611
828,0.0,0.0,0.0,3611
829,0.0,0.0,0.0,3611
830,0.0,0.0,0.0,3611
831,0.0,0.0,0.0,3611
832,0.0,0.0,0.0,3611
833,0.0,0.0,0.0,3611
834,0.0,0.0,0.0,3611
835,0.0,0.0,0.0,3611
836,0.0,0.0,0.0,3611
837,0.0,0.0,0.0,3611
838,0.0,0.0,0.0,3611
839,0.0,0.0,0.0,3611
840,0.0,0.0,0.0,3611
841,0.0,0.0,0.0,3611
842,0.0,0.0,0.0,3611
843,0.0,0.0,0.0,3611
845,0.0,0.0,0.0,3611
846,0.0,0.0,0.0,3611
847,0.0,0.0,0.0,3611
848,0.0,0.0,0.0,3611
849,0.0,0.0,0.0,3611
850,0.0,0.0,0.0,3611
854,0.0,0.0,0.0,3611
855,0.0,0.0,0.0,3611
856,0.0,0.0,0.0,3611
858,0.0,0.0,0.0,3611
859,0.0,0.0,0.0,3611
860,0.0,0.0,0.0,3611
861,0.0,0.0,0.0,3611
862,0.0,0.0,0.0,3611
864,0.0,0.0,0.0,3611
865,0.0,0.0,0.0,3611
866,0.0,0.0,0.0,3611
867,0.0,0.0,0.0,3611
868,0.0,0.0,0.0,3611
869,0.0,0.0,0.0,3611
870,0.0,0.0,0.0,3611
871,0.0,0.0,0.0,3611
872,0.0,0.0,0.0,3611
873,0.0,0.0,0.0,3611
874,0.0,0.0,0.0,3611
877,0.0,0.0,0.0,3611
878,0.0,0.0,0.0,3611
879,0.0,0.0,0.0,3611
880,0.0,0.0,0.0,3611
883,0.0,0.0,0.0,3611
884,0.0,0.0,0.0,3611
885,0.0,0.0,0.0,3611
886,0.0,0.0,0.0,3611
887,0.0,0.0,0.0,3611
888,0.0,0.0,0.0,3611
890,0.0,0.0,0.0,3611
891,0.0,0.0,0.0,3611
892,0.0,0.0,0.0,3611
893,0.0,0.0,0.0,3611
894,0.0,0.0,0.0,3611
895,0.0,0.0,0.0,3611
896,0.0,0.0,0.0,3611
897,0.0,0.0,0.0,3611
899,0.0,0.0,0.0,3611
902,0.0,0.0,0.0,3611
903,0.0,0.0,0.0,3611
904,0.0,0.0,0.0,3611
905,0.0,0.0,0.0,3611
906,0.0,0.0,0.0,3611
907,0.0,0.0,0.0,3611
908,0.0,0.0,0.0,3611
910,0.0,0.0,0.0,3611
911,0.0,0.0,0.0,3611
912,0.0,0.0,0.0,3611
913,0.0,0.0,0.0,3611
916,0.0,0.0,0.0,3611
917,0.0,0.0,0.0,3611
918,0.0,0.0,0.0,3611
919,0.0,0.0,0.0,3611
920,0.0,0.0,0.0,3611
922,0.0,0.0,0.0,3611
925,0.0,0.0,0.0,3611
926,0.0,0.0,0.0,3611
927,0.0,0.0,0.0,3611
928,0.0,0.0,0.0,3611
929,0.0,0.0,0.0,3611
931,0.0,0.0,0.0,3611
932,0.0,0.0,0.0,3611
933,0.0,0.0,0.0,3611
934,0.0,0.0,0.0,3611
935,0.0,0.0,0.0,3611
936,0.0,0.0,0.0,3611
937,0.0,0.0,0.0,3611
939,0.0,0.0,0.0,3611
940,0.0,0.0,0.0,3611
942,0.0,0.0,0.0,3611
943,0.0,0.0,0.0,3611
944,0.0,0.0,0.0,3611
945,0.0,0.0,0.0,3611
946,0.0,0.0,0.0,3611
947,0.0,0.0,0.0,3611
948,0.0,0.0,0.0,3611
949,0.0,0.0,0.0,3611
950,0.0,0.0,0.0,3611
952,0.0,0.0,0.0,3611
953,0.0,0.0,0.0,3611
954,0.0,0.0,0.0,3611
956,0.0,0.0,0.0,3611
957,0.0,0.0,0.0,3611
959,0.0,0.0,0.0,3611
960,0.0,0.0,0.0,3611
961,0.0,0.0,0.0,3611
962,0.0,0.0,0.0,3611
963,0.0,0.0,0.0,3611
964,0.0,0.0,0.0,3611
965,0.0,0.0,0.0,3611
966,0.0,0.0,0.0,3611
967,0.0,0.0,0.0,3611
968,0.0,0.0,0.0,3611
969,0.0,0.0,0.0,3611
970,0.0,0.0,0.0,3611
971,0.0,0.0,0.0,3611
972,0.0,0.0,0.0,3611
974,0.0,0.0,0.0,3611
976,0.0,0.0,0.0,3611
979,0.0,0.0,0.0,3611
982,0.0,0.0,0.0,3611
983,0.0,0.0,0.0,3611
984,0.0,0.0,0.0,3611
985,0.0,0.0,0.0,3611
986,0.0,0.0,0.0,3611
987,0.0,0.0,0.0,3611
988,0.0,0.0,0.0,3611
989,0.0,0.0,0.0,3611
990,0.0,0.0,0.0,3611
991,0.0,0.0,0.0,3611
992,0.0,0.0,0.0,3611
994,0.0,0.0,0.0,3611
995,0.0,0.0,0.0,3611
996,0.0,0.0,0.0,3611
997,0.0,0.0,0.0,3611
998,0.0,0.0,0.0,3611
1000,0.0,0.0,0.0,3611
1001,0.0,0.0,0.0,3611
1002,0.0,0.0,0.0,3611
1003,0.0,0.0,0.0,3611
1004,0.0,0.0,0.0,3611
1007,0.0,0.0,0.0,3611
1008,0.0,0.0,0.0,3611
1009,0.0,0.0,0.0,3611
1011,0.0,0.0,0.0,3611
1013,0.0,0.0,0.0,3611
1015,0.0,0.0,0.0,3611
1016,0.0,0.0,0.0,3611
1017,0.0,0.0,0.0,3611
1018,0.0,0.0,0.0,3611
1019,0.0,0.0,0.0,3611
1023,0.0,0.0,0.0,3611
1024,0.0,0.0,0.0,3611
1025,0.0,0.0,0.0,3611
1026,0.0,0.0,0.0,3611
1030,0.0,0.0,0.0,3611
1032,0.0,0.0,0.0,3611
1033,0.0,0.0,0.0,3611
1035,0.0,0.0,0.0,3611
1036,0.0,0.0,0.0,3611
1037,0.0,0.0,0.0,3611
1038,0.0,0.0,0.0,3611
1039,0.0,0.0,0.0,3611
1040,0.0,0.0,0.0,3611
1041,0.0,0.0,0.0,3611
1042,0.0,0.0,0.0,3611
1043,0.0,0.0,0.0,3611
1044,0.0,0.0,0.0,3611
1049,0.0,0.0,0.0,3611
1050,0.0,0.0,0.0,3611
1052,0.0,0.0,0.0,3611
1053,0.0,0.0,0.0,3611
1054,0.0,0.0,0.0,3611
1055,0.0,0.0,0.0,3611
1056,0.0,0.0,0.0,3611
1057,0.0,0.0,0.0,3611
1058,0.0,0.0,0.0,3611
1060,0.0,0.0,0.0,3611
1061,0.0,0.0,0.0,3611
1062,0.0,0.0,0.0,3611
1063,0.0,0.0,0.0,3611
1065,0.0,0.0,0.0,3611
1066,0.0,0.0,0.0,3611
1067,0.0,0.0,0.0,3611
1068,0.0,0.0,0.0,3611
1069,0.0,0.0,0.0,3611
1070,0.0,0.0,0.0,3611
1072,0.0,0.0,0.0,3611
1075,0.0,0.0,0.0,3611
1077,0.0,0.0,0.0,3611
1078,0.0,0.0,0.0,3611
1079,0.0,0.0,0.0,3611
1083,0.0,0.0,0.0,3611
1084,0.0,0.0,0.0,3611
1085,0.0,0.0,0.0,3611
1087,0.0,0.0,0.0,3611
1088,0.0,0.0,0.0,3611
1089,0.0,0.0,0.0,3611
1091,0.0,0.0,0.0,3611
1094,0.0,0.0,0.0,3611
1095,0.0,0.0,0.0,3611
1096,0.0,0.0,0.0,3611
1097,0.0,0.0,0.0,3611
1099,0.0,0.0,0.0,3611
1102,0.0,0.0,0.0,3611
1103,0.0,0.0,0.0,3611
1104,0.0,0.0,0.0,3611
1105,0.0,0.0,0.0,3611
1106,0.0,0.0,0.0,3611
1107,0.0,0.0,0.0,3611
1108,0.0,0.0,0.0,3611
1109,0.0,0.0,0.0,3611
1110,0.0,0.0,0.0,3611
1111,0.0,0.0,0.0,3611
1112,0.0,0.0,0.0,3611
1113,0.0,0.0,0.0,3611
1115,0.0,0.0,0.0,3611
1116,0.0,0.0,0.0,3611
1117,0.0,0.0,0.0,3611
1118,0.0,0.0,0.0,3611
1119,0.0,0.0,0.0,3611
1120,0.0,0.0,0.0,3611
1122,0.0,0.0,0.0,3611
1123,0.0,0.0,0.0,3611
1125,0.0,0.0,0.0,3611
1126,0.0,0.0,0.0,3611
1127,0.0,0.0,0.0,3611
1128,0.0,0.0,0.0,3611
1129,0.0,0.0,0.0,3611
1130,0.0,0.0,0.0,3611
1131,0.0,0.0,0.0,3611
1132,0.0,0.0,0.0,3611
1133,0.0,0.0,0.0,3611
1134,0.0,0.0,0.0,3611
1135,0.0,0.0,0.0,3611
1136,0.0,0.0,0.0,3611
1137,0.0,0.0,0.0,3611
1138,0.0,0.0,0.0,3611
1140,0.0,0.0,0.0,3611
1141,0.0,0.0,0.0,3611
1143,0.0,0.0,0.0,3611
1144,0.0,0.0,0.0,3611
1145,0.0,0.0,0.0,3611
1146,0.0,0.0,0.0,3611
1147,0.0,0.0,0.0,3611
1148,0.0,0.0,0.0,3611
1149,0.0,0.0,0.0,3611
1150,0.0,0.0,0.0,3611
1152,0.0,0.0,0.0,3611
1153,0.0,0.0,0.0,3611
1154,0.0,0.0,0.0,3611
1155,0.0,0.0,0.0,3611
1156,0.0,0.0,0.0,3611
1157,0.0,0.0,0.0,3611
1159,0.0,0.0,0.0,3611
1160,0.0,0.0,0.0,3611
1161,0.0,0.0,0.0,3611
1162,0.0,0.0,0.0,3611
1163,0.0,0.0,0.0,3611
1164,0.0,0.0,0.0,3611
1165,0.0,0.0,0.0,3611
1166,0.0,0.0,0.0,3611
1167,0.0,0.0,0.0,3611
1168,0.0,0.0,0.0,3611
1169,0.0,0.0,0.0,3611
1172,0.0,0.0,0.0,3611
1173,0.0,0.0,0.0,3611
1174,0.0,0.0,0.0,3611
1175,0.0,0.0,0.0,3611
1176,0.0,0.0,0.0,3611
1177,0.0,0.0,0.0,3611
1178,0.0,0.0,0.0,3611
1179,0.0,0.0,0.0,3611
1180,0.0,0.0,0.0,3611
1181,0.0,0.0,0.0,3611
1182,0.0,0.0,0.0,3611
1183,0.0,0.0,0.0,3611
1184,0.0,0.0,0.0,3611
1185,0.0,0.0,0.0,3611
1186,0.0,0.0,0.0,3611
1187,0.0,0.0,0.0,3611
1188,0.0,0.0,0.0,3611
1189,0.0,0.0,0.0,3611
1190,0.0,0.0,0.0,3611
1191,0.0,0.0,0.0,3611
1192,0.0,0.0,0.0,3611
1196,0.0,0.0,0.0,3611
1197,0.0,0.0,0.0,3611
1198,0.0,0.0,0.0,3611
1199,0.0,0.0,0.0,3611
1200,0.0,0.0,0.0,3611
1202,0.0,0.0,0.0,3611
1203,0.0,0.0,0.0,3611
1204,0.0,0.0,0.0,3611
1205,0.0,0.0,0.0,3611
1207,0.0,0.0,0.0,3611
1208,0.0,0.0,0.0,3611
1209,0.0,0.0,0.0,3611
1210,0.0,0.0,0.0,3611
1211,0.0,0.0,0.0,3611
1212,0.0,0.0,0.0,3611
1213,0.0,0.0,0.0,3611
1215,0.0,0.0,0.0,3611
1216,0.0,0.0,0.0,3611
1217,0.0,0.0,0.0,3611
1218,0.0,0.0,0.0,3611
1219,0.0,0.0,0.0,3611
1220,0.0,0.0,0.0,3611
1222,0.0,0.0,0.0,3611
1223,0.0,0.0,0.0,3611
1224,0.0,0.0,0.0,3611
1225,0.0,0.0,0.0,3611
1226,0.0,0.0,0.0,3611
1227,0.0,0.0,0.0,3611
1228,0.0,0.0,0.0,3611
1230,0.0,0.0,0.0,3611
1234,0.0,0.0,0.0,3611
1235,0.0,0.0,0.0,3611
1237,0.0,0.0,0.0,3611
1239,0.0,0.0,0.0,3611
1240,0.0,0.0,0.0,3611
1241,0.0,0.0,0.0,3611
1242,0.0,0.0,0.0,3611
1243,0.0,0.0,0.0,3611
1244,0.0,0.0,0.0,3611
1245,0.0,0.0,0.0,3611
1246,0.0,0.0,0.0,3611
1247,0.0,0.0,0.0,3611
1248,0.0,0.0,0.0,3611
1249,0.0,0.0,0.0,3611
1250,0.0,0.0,0.0,3611
1251,0.0,0.0,0.0,3611
1252,0.0,0.0,0.0,3611
1253,0.0,0.0,0.0,3611
1254,0.0,0.0,0.0,3611
1255,0.0,0.0,0.0,3611
1256,0.0,0.0,0.0,3611
1257,0.0,0.0,0.0,3611
1258,0.0,0.0,0.0,3611
1260,0.0,0.0,0.0,3611
1263,0.0,0.0,0.0,3611
1264,0.0,0.0,0.0,3611
1265,0.0,0.0,0.0,3611
1267,0.0,0.0,0.0,3611
1268,0.0,0.0,0.0,3611
1269,0.0,0.0,0.0,3611
1270,0.0,0.0,0.0,3611
1272,0.0,0.0,0.0,3611
1273,0.0,0.0,0.0,3611
1275,0.0,0.0,0.0,3611
1276,0.0,0.0,0.0,3611
1277,0.0,0.0,0.0,3611
1279,0.0,0.0,0.0,3611
1281,0.0,0.0,0.0,3611
1282,0.0,0.0,0.0,3611
1284,0.0,0.0,0.0,3611
1285,0.0,0.0,0.0,3611
1288,0.0,0.0,0.0,3611
1290,0.0,0.0,0.0,3611
1291,0.0,0.0,0.0,3611
1292,0.0,0.0,0.0,3611
1293,0.0,0.0,0.0,3611
1294,0.0,0.0,0.0,3611
1295,0.0,0.0,0.0,3611
1296,0.0,0.0,0.0,3611
1297,0.0,0.0,0.0,3611
1298,0.0,0.0,0.0,3611
1299,0.0,0.0,0.0,3611
1300,0.0,0.0,0.0,3611
1301,0.0,0.0,0.0,3611
1303,0.0,0.0,0.0,3611
1304,0.0,0.0,0.0,3611
1305,0.0,0.0,0.0,3611
1306,0.0,0.0,0.0,3611
1310,0.0,0.0,0.0,3611
1311,0.0,0.0,0.0,3611
1312,0.0,0.0,0.0,3611
1313,0.0,0.0,0.0,3611
1314,0.0,0.0,0.0,3611
1315,0.0,0.0,0.0,3611
1316,0.0,0.0,0.0,3611
1317,0.0,0.0,0.0,3611
1318,0.0,0.0,0.0,3611
1320,0.0,0.0,0.0,3611
1322,0.0,0.0,0.0,3611
1323,0.0,0.0,0.0,3611
1324,0.0,0.0,0.0,3611
1325,0.0,0.0,0.0,3611
1329,0.0,0.0,0.0,3611
1331,0.0,0.0,0.0,3611
1333,0.0,0.0,0.0,3611
1334,0.0,0.0,0.0,3611
1335,0.0,0.0,0.0,3611
1337,0.0,0.0,0.0,3611
1338,0.0,0.0,0.0,3611
1339,0.0,0.0,0.0,3611
1340,0.0,0.0,0.0,3611
1341,0.0,0.0,0.0,3611
1342,0.0,0.0,0.0,3611
1344,0.0,0.0,0.0,3611
1345,0.0,0.0,0.0,3611
1346,0.0,0.0,0.0,3611
1347,0.0,0.0,0.0,3611
1351,0.0,0.0,0.0,3611
1352,0.0,0.0,0.0,3611
1353,0.0,0.0,0.0,3611
1354,0.0,0.0,0.0,3611
1355,0.0,0.0,0.0,3611
1356,0.0,0.0,0.0,3611
1357,0.0,0.0,0.0,3611
1358,0.0,0.0,0.0,3611
1359,0.0,0.0,0.0,3611
1361,0.0,0.0,0.0,3611
1362,0.0,0.0,0.0,3611
1363,0.0,0.0,0.0,3611
1364,0.0,0.0,0.0,3611
1365,0.0,0.0,0.0,3611
1367,0.0,0.0,0.0,3611
1369,0.0,0.0,0.0,3611
1370,0.0,0.0,0.0,3611
1371,0.0,0.0,0.0,3611
1372,0.0,0.0,0.0,3611
1373,0.0,0.0,0.0,3611
1374,0.0,0.0,0.0,3611
1375,0.0,0.0,0.0,3611
1376,0.0,0.0,0.0,3611
1377,0.0,0.0,0.0,3611
1378,0.0,0.0,0.0,3611
1379,0.0,0.0,0.0,3611
1380,0.0,0.0,0.0,3611
1381,0.0,0.0,0.0,3611
1382,0.0,0.0,0.0,3611
1383,0.0,0.0,0.0,3611
1384,0.0,0.0,0.0,3611
1385,0.0,0.0,0.0,3611
1386,0.0,0.0,0.0,3611
1387,0.0,0.0,0.0,3611
1388,0.0,0.0,0.0,3611
1389,0.0,0.0,0.0,3611
1390,0.0,0.0,0.0,3611
1391,0.0,0.0,0.0,3611
1392,0.0,0.0,0.0,3611
1393,0.0,0.0,0.0,3611
1395,0.0,0.0,0.0,3611
1397,0.0,0.0,0.0,3611
1398,0.0,0.0,0.0,3611
1402,0.0,0.0,0.0,3611
1403,0.0,0.0,0.0,3611
1404,0.0,0.0,0.0,3611
1405,0.0,0.0,0.0,3611
1406,0.0,0.0,0.0,3611
1407,0.0,0.0,0.0,3611
1408,0.0,0.0,0.0,3611
1409,0.0,0.0,0.0,3611
1410,0.0,0.0,0.0,3611
1411,0.0,0.0,0.0,3611
1412,0.0,0.0,0.0,3611
1413,0.0,0.0,0.0,3611
1414,0.0,0.0,0.0,3611
1415,0.0,0.0,0.0,3611
1416,0.0,0.0,0.0,3611
1418,0.0,0.0,0.0,3611
1419,0.0,0.0,0.0,3611
1420,0.0,0.0,0.0,3611
1421,0.0,0.0,0.0,3611
1422,0.0,0.0,0.0,3611
1423,0.0,0.0,0.0,3611
1424,0.0,0.0,0.0,3611
1425,0.0,0.0,0.0,3611
1428,0.0,0.0,0.0,3611
1429,0.0,0.0,0.0,3611
1431,0.0,0.0,0.0,3611
1432,0.0,0.0,0.0,3611
1433,0.0,0.0,0.0,3611
1434,0.0,0.0,0.0,3611
1435,0.0,0.0,0.0,3611
1436,0.0,0.0,0.0,3611
1437,0.0,0.0,0.0,3611
1438,0.0,0.0,0.0,3611
1441,0.0,0.0,0.0,3611
1442,0.0,0.0,0.0,3611
1443,0.0,0.0,0.0,3611
1444,0.0,0.0,0.0,3611
1445,0.0,0.0,0.0,3611
1446,0.0,0.0,0.0,3611
1448,0.0,0.0,0.0,3611
1449,0.0,0.0,0.0,3611
1451,0.0,0.0,0.0,3611
1452,0.0,0.0,0.0,3611
1453,0.0,0.0,0.0,3611
1454,0.0,0.0,0.0,3611
1455,0.0,0.0,0.0,3611
1456,0.0,0.0,0.0,3611
1457,0.0,0.0,0.0,3611
1459,0.0,0.0,0.0,3611
1460,0.0,0.0,0.0,3611
1461,0.0,0.0,0.0,3611
1462,0.0,0.0,0.0,3611
1463,0.0,0.0,0.0,3611
1464,0.0,0.0,0.0,3611
1466,0.0,0.0,0.0,3611
1467,0.0,0.0,0.0,3611
1468,0.0,0.0,0.0,3611
1470,0.0,0.0,0.0,3611
1471,0.0,0.0,0.0,3611
1472,0.0,0.0,0.0,3611
1473,0.0,0.0,0.0,3611
1474,0.0,0.0,0.0,3611
1475,0.0,0.0,0.0,3611
1476,0.0,0.0,0.0,3611
1477,0.0,0.0,0.0,3611
1479,0.0,0.0,0.0,3611
1480,0.0,0.0,0.0,3611
1481,0.0,0.0,0.0,3611
1482,0.0,0.0,0.0,3611
1485,0.0,0.0,0.0,3611
1486,0.0,0.0,0.0,3611
1487,0.0,0.0,0.0,3611
1488,0.0,0.0,0.0,3611
1490,0.0,0.0,0.0,3611
1491,0.0,0.0,0.0,3611
1492,0.0,0.0,0.0,3611
1493,0.0,0.0,0.0,3611
1494,0.0,0.0,0.0,3611
1495,0.0,0.0,0.0,3611
1496,0.0,0.0,0.0,3611
1497,0.0,0.0,0.0,3611
1498,0.0,0.0,0.0,3611
1500,0.0,0.0,0.0,3611
1501,0.0,0.0,0.0,3611
1502,0.0,0.0,0.0,3611
1505,0.0,0.0,0.0,3611
1506,0.0,0.0,0.0,3611
1507,0.0,0.0,0.0,3611
1509,0.0,0.0,0.0,3611
1511,0.0,0.0,0.0,3611
1512,0.0,0.0,0.0,3611
1513,0.0,0.0,0.0,3611
1514,0.0,0.0,0.0,3611
1516,0.0,0.0,0.0,3611
1517,0.0,0.0,0.0,3611
1518,0.0,0.0,0.0,3611
1519,0.0,0.0,0.0,3611
1522,0.0,0.0,0.0,3611
1525,0.0,0.0,0.0,3611
1526,0.0,0.0,0.0,3611
1527,0.0,0.0,0.0,3611
1528,0.0,0.0,0.0,3611
1529,0.0,0.0,0.0,3611
1530,0.0,0.0,0.0,3611
1531,0.0,0.0,0.0,3611
1533,0.0,0.0,0.0,3611
1534,0.0,0.0,0.0,3611
1535,0.0,0.0,0.0,3611
1539,0.0,0.0,0.0,3611
1542,0.0,0.0,0.0,3611
1543,0.0,0.0,0.0,3611
1544,0.0,0.0,0.0,3611
1545,0.0,0.0,0.0,3611
1546,0.0,0.0,0.0,3611
1547,0.0,0.0,0.0,3611
1548,0.0,0.0,0.0,3611
1549,0.0,0.0,0.0,3611
1550,0.0,0.0,0.0,3611
1551,0.0,0.0,0.0,3611
1552,0.0,0.0,0.0,3611
1553,0.0,0.0,0.0,3611
1554,0.0,0.0,0.0,3611
1556,0.0,0.0,0.0,3611
1557,0.0,0.0,0.0,3611
1558,0.0,0.0,0.0,3611
1559,0.0,0.0,0.0,3611
1560,0.0,0.0,0.0,3611
1561,0.0,0.0,0.0,3611
1562,0.0,0.0,0.0,3611
1563,0.0,0.0,0.0,3611
1564,0.0,0.0,0.0,3611
1565,0.0,0.0,0.0,3611
1566,0.0,0.0,0.0,3611
1567,0.0,0.0,0.0,3611
1568,0.0,0.0,0.0,3611
1569,0.0,0.0,0.0,3611
1570,0.0,0.0,0.0,3611
1571,0.0,0.0,0.0,3611
1572,0.0,0.0,0.0,3611
1573,0.0,0.0,0.0,3611
1575,0.0,0.0,0.0,3611
1576,0.0,0.0,0.0,3611
1577,0.0,0.0,0.0,3611
1579,0.0,0.0,0.0,3611
1580,0.0,0.0,0.0,3611
1581,0.0,0.0,0.0,3611
1582,0.0,0.0,0.0,3611
1585,0.0,0.0,0.0,3611
1586,0.0,0.0,0.0,3611
1587,0.0,0.0,0.0,3611
1591,0.0,0.0,0.0,3611
1592,0.0,0.0,0.0,3611
1593,0.0,0.0,0.0,3611
1594,0.0,0.0,0.0,3611
1595,0.0,0.0,0.0,3611
1597,0.0,0.0,0.0,3611
1599,0.0,0.0,0.0,3611
1600,0.0,0.0,0.0,3611
1602,0.0,0.0,0.0,3611
1603,0.0,0.0,0.0,3611
1604,0.0,0.0,0.0,3611
1605,0.0,0.0,0.0,3611
1607,0.0,0.0,0.0,3611
1609,0.0,0.0,0.0,3611
1610,0.0,0.0,0.0,3611
1611,0.0,0.0,0.0,3611
1612,0.0,0.0,0.0,3611
1613,0.0,0.0,0.0,3611
1614,0.0,0.0,0.0,3611
1615,0.0,0.0,0.0,3611
1616,0.0,0.0,0.0,3611
1619,0.0,0.0,0.0,3611
1620,0.0,0.0,0.0,3611
1621,0.0,0.0,0.0,3611
1622,0.0,0.0,0.0,3611
1623,0.0,0.0,0.0,3611
1626,0.0,0.0,0.0,3611
1627,0.0,0.0,0.0,3611
1628,0.0,0.0,0.0,3611
1629,0.0,0.0,0.0,3611
1630,0.0,0.0,0.0,3611
1633,0.0,0.0,0.0,3611
1634,0.0,0.0,0.0,3611
1638,0.0,0.0,0.0,3611
1639,0.0,0.0,0.0,3611
1640,0.0,0.0,0.0,3611
1642,0.0,0.0,0.0,3611
1643,0.0,0.0,0.0,3611
1645,0.0,0.0,0.0,3611
1646,0.0,0.0,0.0,3611
1647,0.0,0.0,0.0,3611
1648,0.0,0.0,0.0,3611
